MASA,CAM,SU,İYİLİK,TÜTÜN,KELİME,KALEM,ÖLÇEK,ÇANTA,AĞAÇ,PARK,SARI,ŞİŞE,BEYİN,BARDAK,YAZI,KAĞIT,BİNA,KOLAY,RAKAM,KÖPEK,EKRAN,KALE,TABAK,TERLİK,KEDİ,CÜZDAN,KAPI,GRUP,BÜYÜK,DEFTER,SPOR,TOPLU,ELMA,KAŞIK,SEHPA,KISA,İLAÇ,KOLTUK,PARKUR,TOPRAK,KALAS,DOLAP,KİTAP,ODA,HALI,KÜÇÜK,DUVAR,SALÇA,ÇİÇEK,YATAK,LAMBA,DÜĞME,KOKU,FIRIN,TAHTA,MARKET,MEKTUP,KASA,HARİTA,DERGİ,PARA,ZEMİN,HALKA,TERAS,SIRA,KUTU,BAHÇE,SİLGİ,KALIP,ÇORAP,KABLO,TAŞLIK,KOLA,SULUK
-0.13150321,-0.002335569,-0.29545212,-0.0022258684,0.07801907,-0.03341327,-0.052457742,0.02898946,-0.092894495,-0.006026402,-0.021307893,0.09619425,0.0013735456,0.06723959,0.017531907,-0.062373754,-0.027547702,0.020629397,0.025250835,-0.065346904,0.009565302,0.11890989,-0.024957573,-0.039099112,-0.015420853,-0.0070652394,-0.065764725,-0.05616092,-0.024254851,-0.03893716,0.025443384,-0.081415,-0.08648593,0.018751003,-0.011947048,-0.0044739028,0.08506887,-0.09472865,0.017427031,-0.010692909,-0.011999338,0.022796277,-0.0006865915,-0.11372957,-0.09471613,-0.1361211,0.02652955,0.051605754,-0.008084896,-0.02899545,0.029114386,0.005401171,0.013434945,-0.067194715,-0.09663167,-0.06553821,0.031313892,0.03735111,0.027071802,-0.0076987566,-0.121562116,0.06400696,-0.06927031,0.037893143,-0.02724283,-0.033999294,-0.06042873,0.0030818789,-0.009508414,0.060897756,-0.09130846,-0.13317446,0.03714652,0.008638321,0.04318859
-0.077647105,-0.118721426,-0.32582572,-0.11699374,-0.1553417,-0.04474204,-0.13125245,-0.12916917,-0.11406684,-0.16511059,-0.14967121,-0.23904257,-0.11087076,-0.113659635,-0.13907547,-0.12996805,-0.14748019,-0.17054974,-0.1702525,-0.0639298,-0.06198293,-0.12761152,-0.16302554,-0.23394942,-0.08838218,-0.11032203,-0.03654149,-0.112431906,-0.17143857,-0.1172135,-0.11709446,-0.18089572,-0.14705715,-0.20333064,-0.1936664,-0.07155169,-0.16608374,-0.13785395,-0.06924783,-0.043925762,-0.13970923,-0.07694952,-0.05265085,-0.099817306,-0.12419684,-0.16764554,-0.17254946,-0.10093309,-0.05122167,-0.13421074,-0.08806038,-0.073913276,-0.08599351,-0.12945193,-0.1271796,-0.081597745,-0.090392545,-0.09444446,-0.17439209,-0.049719106,-0.09528426,-0.093265265,-0.06873867,-0.12498716,-0.07431807,-0.18181676,-0.14845018,-0.15780835,-0.007390488,-0.09837499,-0.11335777,-0.07539143,-0.04033068,-0.071040004,-0.13613647
0.029181149,0.22119617,-0.05678676,-0.09576303,-0.03747867,-0.022026442,-0.037933104,-0.07745633,-0.038246807,0.114414655,0.12551859,0.031235266,0.0034603602,-0.030827217,-0.052382242,-0.0020317982,0.051063795,-0.15495495,-0.052907348,-0.018150046,0.07979633,0.13335341,0.09744017,-0.01263831,-0.014858595,0.02708058,0.044489004,-0.046955537,-0.06871118,0.0775125,-0.12473583,0.09365143,-0.12772863,0.055572897,0.040941913,0.017747708,-0.038824216,-0.19642273,0.036795195,0.040037595,0.005792808,0.014417738,-0.01228175,-0.06397395,0.12408311,0.006887757,0.08357893,-0.01248027,-0.030879715,0.038219344,0.08668059,0.0013417546,-0.035551406,-0.07108116,-0.10791889,-0.047603,0.035594415,-0.038475133,-0.04064915,-0.053251226,-0.07864403,0.0779964,-0.048411984,-0.045219917,0.057131954,-0.01726384,0.0315879,-0.023385437,0.014089876,-0.026655933,0.028914372,0.11196575,-0.039392926,0.0017402008,0.0102009
-0.042644538,-0.05346146,0.027759759,-0.009725091,0.01530889,-0.06744067,0.028654808,0.06458588,0.03544601,-0.036332853,0.0733176,0.006171153,0.022775752,0.032453533,-0.024776725,-0.009485608,-0.029067343,-0.14980559,-0.012387281,-0.07576317,0.036523655,-0.04842308,-0.002961134,0.024698723,0.0014795102,0.107108645,-0.022636263,-0.0003601946,-0.084279776,-0.0033809133,0.0066171037,0.007838011,0.04357741,0.05362023,0.011694092,-0.069007084,0.092333764,-0.053111564,-0.02547144,0.035948984,0.076359585,0.007136249,-0.02678527,0.09195231,0.13703406,-0.019647887,0.07428299,-0.03756489,-0.028955307,0.047526717,0.098077424,-0.06645222,-0.021630092,0.052855983,-0.0468926,-0.05194654,-0.15813889,-0.011930564,-0.19903132,0.068823524,-0.088234425,0.07733694,-0.09608808,-0.067172,-0.015495092,0.049689204,0.016046066,0.07147139,0.0039084256,0.038256835,-0.018305738,0.025540592,-0.028736997,0.011917803,0.08549178
-0.015881848,-0.08303562,-0.0019353335,0.009054244,0.026966173,-0.0016817041,-0.008194721,-0.02058658,-0.02812528,0.06706799,0.04349594,-0.070974015,-0.0787193,-0.10582785,-0.06396409,0.0034987999,0.0022129356,0.06532411,-0.060312882,0.0065256725,0.00986795,0.048065547,-0.055187635,-0.05534013,-0.07755223,0.03516238,-0.029223938,0.017048758,-0.09155478,0.07407485,-0.013478713,-0.11177994,0.062459618,0.010316715,-0.047899514,-0.06433484,0.05760836,-0.088289276,0.03158246,0.0024904914,0.05784427,0.031360514,0.0025243014,0.022891592,-0.12186925,-0.12549947,-0.001391415,0.036618784,-0.05148579,-0.0042119343,-0.12359019,-0.032868706,-0.06431263,-0.0005280736,0.0021918754,0.03609018,-0.07739378,-0.07239487,-0.078846514,-0.068146154,-0.08923967,0.08954352,-0.07345425,-0.053420465,-0.07849957,0.020621426,-0.04519982,-0.045945276,-0.03357097,0.0027256827,-0.075113386,-0.1071666,-0.072497904,-0.072026014,0.0016203378
-0.058498934,-0.1386576,0.06479952,0.0154736405,0.025977911,0.023763314,0.019959796,-0.024692822,-0.022278938,-0.046825044,-0.025101375,-0.106248066,-0.086145364,0.01061858,-0.033781607,-0.0282163,-0.078379594,0.020849755,0.11573059,0.004231169,-0.023253448,-0.054183863,-0.076548785,-0.05890853,-0.044123936,-0.1443793,-0.032531004,-0.02810227,0.13455352,-0.055175085,-0.020423137,-0.14062992,0.036514398,-0.083748065,-0.044948477,-0.030886699,0.26147968,-0.0300239,-0.10505865,-0.039779898,0.051242817,-0.013551237,-0.02319275,0.044112302,0.1415049,-0.16445586,0.016562155,-0.17409356,-0.03513022,-0.08631527,-0.050433777,-0.0027072858,-0.008213354,0.0058674654,0.05467731,-0.040046763,-0.009881938,-0.04943535,-0.19883041,0.08331468,0.041263416,-0.07236214,-0.021285808,0.0034429468,-0.0817701,0.004491595,0.106721774,-0.07707065,-0.023737831,0.0058622146,-0.08191694,0.0730967,-0.052390017,-0.008215338,-0.07859823
-0.20095962,-0.021786977,0.040020656,0.032350507,-0.059659846,-0.029358942,0.041907318,0.065936476,0.05104571,-0.09787299,0.023861505,-0.08981859,-0.020949986,-0.023958992,0.016027449,0.010582775,-0.016328108,-0.0882838,0.046252456,0.01239416,0.0012694944,0.0052201715,0.10016518,-0.032236617,0.026218368,-0.04176502,-0.0021299794,-0.1128311,0.06889842,-0.015174279,-0.03250992,-0.038303964,-0.06684578,0.047070257,0.003382938,0.027732188,-0.107748866,0.077515684,0.12410503,-0.04955255,0.025225798,-0.026476016,-0.033524808,-0.11101567,-0.14226751,-0.011876153,0.07446356,0.030203324,0.029452957,-0.020656291,0.08793252,0.045507345,0.006412845,0.025654387,0.040882207,0.017401375,-0.050707426,0.10431881,-0.05934098,-0.0749642,-0.046270564,0.05809041,0.046272494,0.038145974,-0.028156115,0.079639,-0.052431047,0.08230225,0.026049167,0.059510905,0.08097866,0.0005224636,0.01716212,0.03558938,0.022901056
-0.09625201,0.028092224,0.07613227,-0.013190994,-0.027989902,-0.0047052973,-0.0033879932,-0.06990283,0.0027508596,-0.0042424574,0.010602156,-0.00817285,-0.10374468,-0.038364805,-0.03010093,-0.14489922,-0.0014446769,-0.07053613,0.040957697,-0.03935402,0.012168439,0.010781291,-0.059537426,-0.05277335,-0.017889297,0.040013514,-0.002023639,0.07593038,-0.11803138,0.07830842,0.015365339,-0.15577003,0.06516288,-0.042628653,-0.03288273,-0.0016700043,-0.115857214,0.089148544,0.03718327,0.02165818,0.07208084,-0.030341446,-0.023788242,-0.031357467,-0.03491907,0.01586624,-0.030195916,0.0312921,-0.00676844,0.008725879,-0.022847086,-0.010410267,0.017318813,0.008397644,-0.00838753,-0.0017740494,-0.013110468,0.0125604365,0.0109107,0.021639187,-0.084933646,0.06677723,-0.08911969,0.05456408,0.021210624,0.0075403554,0.0036569312,-0.020804642,0.041447416,-0.1148366,-0.004052895,0.066809356,0.038025215,-0.04517676,-0.0010128766
-0.046800233,0.034519125,-0.09501315,0.020206882,0.0046045026,-0.0007080293,0.0034874352,-0.01904663,-0.010337548,-0.042697143,-0.060215525,-0.08175847,-0.10332349,0.030201836,-0.0885219,0.05913247,-0.06127055,0.031137904,-0.010334257,-0.024742926,0.09519365,0.013888241,0.10526693,-0.0034003183,-0.031072898,-0.037047353,-0.070524864,-0.103822194,0.13863112,0.04662764,-0.031396694,0.0067024184,0.15049885,-0.053504534,-0.04757651,-0.067084745,-0.09158364,-0.060040098,-0.096370794,-0.04040624,0.027929718,0.0032990277,-0.04819195,-0.025260631,0.031018863,-0.12562034,-0.00086351484,-0.0658941,-0.041305065,-0.06899374,-0.002243115,-0.05585277,-0.05757625,0.015787117,-0.01677889,-0.04044851,-0.10585096,-0.007857069,-0.15968765,-0.01392009,-0.040744692,-0.16487044,0.015637053,-0.12286907,0.03847897,-0.012734298,-0.099550635,0.026425548,0.01725249,-0.10713609,-0.032063555,0.014931444,-0.08306608,-0.023523018,-0.04825878
-0.078327626,-0.031971835,-0.1585219,0.12672782,-0.07341596,0.045742042,-0.030099321,-0.06834091,-0.013829456,0.1401811,0.020542718,0.06060502,-0.10342368,-0.02491926,-0.039987996,0.10704066,0.012211146,0.0244632,0.03673359,-0.01979447,-0.07876595,0.066068836,0.08719542,0.039131306,0.044685498,0.04879969,0.027068106,0.06389539,0.09057953,-0.08101357,-0.077390306,0.016883485,-0.013210097,-0.07553935,-0.03779863,0.0033568493,0.03677396,-0.026174147,0.044240475,0.011716488,0.14209597,0.006027256,-0.054337576,0.021876145,0.030874923,0.12643068,-0.11190649,0.093607455,-0.021607935,-0.032097995,-0.012331908,0.037157327,0.026066301,-0.052336346,-0.021836376,0.047173582,-0.010772332,-0.0082421675,0.0093537085,0.050493266,0.084348574,0.01772756,-0.012412215,0.02568838,0.093708396,-0.15820214,0.089258574,0.025926754,-0.0048318934,-0.02835107,-0.0003710262,0.20543244,-0.018076492,0.03660641,0.015009085
-0.028634025,-0.024150671,-0.02276422,0.07071202,0.06417889,0.049914327,0.17251894,0.06246595,-0.055201277,0.031192493,0.068353616,0.086437166,0.033537906,0.033351433,0.027809495,0.10743107,0.1659014,0.0030371621,0.133095,0.08035056,0.036247883,-0.014602175,-0.0063763238,-0.027203152,0.035165783,0.012228845,0.05851195,-0.12659827,-0.047935233,0.03283244,0.043188352,0.041052483,-0.03320065,0.10266986,-0.03755185,-0.010161853,-0.032115247,0.13827434,-0.047184378,0.0034846633,-0.04583367,-0.022341453,0.0058474233,0.06856808,0.050202988,-0.0107747605,0.027308313,0.09091423,0.02294295,0.010929041,-0.019708864,0.0177246,0.04291417,0.05801031,0.059793323,0.04676391,0.039142694,-0.0026764309,-0.08142397,0.04063298,0.11270834,0.13513833,0.018909639,0.019593222,-0.10127318,-0.15247343,0.08279215,-0.03261753,0.022323236,0.060712025,-0.00349495,0.023236668,0.07142483,0.07977119,0.072984636
-0.050895076,0.18323553,-0.11168303,0.052163064,0.015317858,0.009008819,0.058340937,-0.011469722,0.02508225,0.1077693,0.051540654,0.010915272,0.04830777,-0.00041494705,-0.02481179,-0.09524505,-0.03644002,0.3094391,0.0050191265,-0.003992137,0.067853995,0.0064763334,0.0055346317,-0.0668326,0.013012901,0.076685384,0.0075049005,0.18529132,0.09607381,0.038615413,-0.013294597,0.09495511,0.0166341,0.049546756,0.04255727,-0.010172374,0.03782145,0.01950296,0.06025148,0.052494,0.07111384,0.015907193,0.026506705,-0.009000231,0.16627327,-0.022140432,-0.015201547,0.11996366,0.03214083,0.087558374,0.13166174,-0.01521612,0.0122060785,0.022785977,0.04736089,0.02379367,0.10786337,-0.079081185,0.21001077,0.11671161,-0.11170029,0.016318623,0.21405388,0.06800444,0.12186334,0.36821982,-0.05367463,0.06050899,-0.014590671,0.072494075,0.0043693576,0.1081336,0.04006437,0.04690463,0.0020075138
0.07264205,-0.120961025,0.07569703,-0.047152914,-0.08023084,-0.100260094,0.021735046,0.049887363,-0.056784943,-0.03814817,0.04893116,-0.026262742,-0.008126207,0.052984964,0.033158947,-0.093176275,0.07335922,-0.084387064,0.10983805,-0.044994116,0.025931932,0.037985504,0.045758046,-0.05953162,0.020352036,0.03898299,-0.01512332,0.004799324,-0.07867077,-0.05946317,-0.04827116,0.082166195,0.010670255,-0.064854026,-0.066788726,0.041443735,-0.040839806,-0.0055539995,-0.026890999,0.013540081,-0.072889246,0.0073364154,0.014660201,-0.041657045,-0.06532561,0.030913081,-0.10315451,0.051158413,0.025514437,-0.11301786,0.0045989715,0.043808855,0.029990928,-0.085126445,0.008703368,0.007470805,0.040220436,-0.096707374,0.042264685,-0.0758632,0.077800475,-0.006759982,-0.039262965,-0.0744466,0.028759878,-0.015637001,0.043794896,0.028010003,-0.020746192,-0.079121366,-0.0112170335,0.024645243,-0.012154694,-0.02492359,0.003410988
-0.019908058,0.06973458,-0.023683876,0.022108769,-0.025960494,-0.03216982,0.117717,-0.0003637094,-0.036029547,-0.05581784,-0.14192134,-0.029337183,-0.009968235,0.04266137,0.025928205,0.05518278,0.023410905,-0.22406678,0.07308994,0.009106775,0.047877625,-0.003051173,0.10108134,0.04708835,-0.0004839114,0.021029565,0.0034655642,0.09823443,-0.08382781,0.04756639,-0.060500305,0.002563753,0.033743005,0.07534481,-0.015057325,0.020161238,0.12387043,0.02437454,-0.08180796,0.02156572,-0.040431943,0.05302243,0.034490943,0.059613436,-0.20673403,-0.006777048,0.04587245,-0.14842886,0.027844904,-0.079249464,-0.03025309,0.02411619,0.04780091,0.036619246,0.06978017,0.034492042,0.0034243898,-0.01205423,-0.043836057,-0.15177664,0.09673834,-0.00032340488,-0.09854009,0.03539399,0.014373294,0.06944238,0.013832225,0.0043847845,0.010594657,0.043990325,0.016515376,0.017942673,0.012430537,0.037899755,0.0069767945
-0.080103315,-0.010205075,-0.41416067,-0.09090615,0.035066873,-0.12680057,-0.023919366,-0.14809792,-0.088646255,-0.15098922,0.024305318,-5.5934615e-05,-0.04590149,-0.1474948,-0.08413341,-0.1995072,-0.033563886,-0.24975345,-0.03989055,-0.014408798,-0.060124867,-0.0826078,0.08602812,-0.10954813,-0.04921159,0.07201529,-0.033417802,0.055202585,-0.040891007,-0.055872303,-0.06625798,-0.060115278,-0.034412626,0.13060752,-0.041684564,-0.0273716,0.11133274,-0.031658225,0.004191892,0.0011812218,-0.048003297,-0.014407389,-0.009875536,-0.06192735,-0.20565061,-0.17807671,-0.13565096,-0.11623182,-0.004541341,0.084208824,-0.0955559,-0.0120887365,-0.04094301,0.06712726,0.055524755,-0.009693748,0.0089276545,-0.0087798815,-0.049906947,-0.05690934,-0.04137037,-0.045473095,-0.07030752,0.06884614,-0.12051415,-0.09605448,0.029887259,-0.03475993,0.018330246,-0.07782435,-0.046703838,0.02879802,-0.027701555,-0.041037917,-0.081231475
-0.07481142,-0.008821208,0.15475622,0.10495182,0.001964691,0.004187097,0.04587313,0.018799499,-0.05219048,0.022138178,-0.06950061,-0.063292876,0.029928885,-0.006350046,0.0015323544,-0.008112858,0.06936402,0.032779355,0.09451766,0.09888144,-0.0028759413,-0.09247304,-0.116972536,0.038816404,0.00070770906,0.08637935,0.041410953,-0.006536782,-0.044246644,0.045024935,-0.05744301,-0.12836099,0.07355121,0.053229176,0.005914038,-0.025642501,0.083921395,0.019081278,-0.059032883,-0.002778545,-0.0038917877,0.005911884,0.012272897,0.026058141,0.00761652,0.010112126,-0.042278424,0.029289428,0.0097989505,-0.0028473176,-0.08658002,0.004803853,-0.017919246,0.09986167,0.022871394,-0.070247196,-0.0143328225,0.035289936,0.025485357,-0.061540544,0.10994111,0.049224414,0.016693305,0.16854852,0.019222572,0.14750265,-0.04843719,-0.017920587,0.034206897,0.048858777,0.05671646,-0.17790234,-0.028075809,-0.05261692,0.0038048066
0.09421684,-0.17811845,0.16460812,-0.056081332,0.15935017,0.0452885,-0.04267022,-0.06344319,-0.057242434,-0.09249633,-0.010376029,0.10984522,-0.0495072,0.0033393374,-0.015801447,-0.06050101,0.034364954,-0.081334665,-0.01826578,-0.0038124863,0.049010288,-0.084557764,-0.15417215,-0.010788616,0.020547584,-0.031254932,0.008209115,-0.008687427,0.0031644963,-0.10840404,-0.0722182,-0.03399288,-0.016204674,-0.013586212,-0.0043097083,-0.025247984,0.033379525,0.020260178,0.10595751,-0.016838126,0.020046666,-0.031754017,-0.059399635,-0.107838534,-0.0046124654,-0.024055405,-0.0042550364,-0.18464783,0.01390272,-0.19588755,0.09123833,0.011517353,0.0703621,-0.040078714,0.026782764,-0.06717041,-0.04270364,-0.013043284,-0.086802185,-0.12367842,-0.027129943,0.09808766,-0.07525459,0.07442094,-0.06476486,-0.16257986,0.04445705,-0.2057121,-0.020432532,-0.08634978,-0.048085995,-0.19726682,0.008590202,0.03370651,-0.02307742
-0.05111531,-0.1021997,0.1993144,0.073292315,-0.017771408,0.03333531,0.08217756,-0.024807855,0.030770928,0.15985717,0.046872146,-0.07142946,0.11982025,0.094017714,0.038358532,0.14228204,0.038551606,-0.06616011,-0.0061428696,0.08757621,0.12634282,-0.11781867,-0.023461882,0.022632295,0.032535348,0.11525758,0.007877343,-0.052815676,-0.011723253,0.11610892,0.10117358,-0.07525791,-0.024680283,0.081970386,0.009912986,-0.0004558221,-0.049812447,0.00833147,-0.0012063548,0.005225116,0.05762574,0.037573874,-0.009108552,0.108240664,-0.07031295,-0.030805288,0.030926835,0.04322288,0.008740799,0.02416739,0.059185132,0.020448709,-0.016353367,0.14097852,-0.0032622656,0.08049641,0.0079069305,0.05008189,-0.124908045,-0.091545984,0.14268841,0.015192709,0.021608349,0.09782905,0.037053302,-0.09239664,0.0894084,0.08230086,0.06618463,0.047335014,0.0770048,-0.019349163,0.0021542944,0.00041517027,0.019121703
0.09173289,-0.35574237,-0.23455016,0.05206142,-0.038625687,-0.03629137,-0.045354474,-0.005518792,0.011915682,-0.007787831,-0.009030159,-0.02343918,-0.21627598,-0.01844338,-0.06118232,0.11371567,-0.12518385,-0.19189274,-0.14833091,-0.11233401,-0.07311117,0.03577149,0.044499874,-0.074044816,-0.015634468,-0.16809371,-0.0044490965,0.1335236,0.015980575,-0.09594545,0.008849551,0.14484331,-0.094499975,-0.019451551,-0.09839855,-0.013870614,-0.14623651,-0.1138923,0.08977043,0.0454794,-0.11271479,-0.016553747,-0.015911302,0.02109712,0.21962282,0.021333491,-0.048434526,-0.0034669908,0.008856038,0.018699868,-0.025588572,-0.020333719,-0.032477256,-0.018824643,0.052808452,0.014472606,0.06489611,0.08058671,0.05242757,0.03937933,0.098224536,-0.09634785,-0.0030077212,-0.056084573,-0.15257137,-0.12664248,-0.11153683,-0.06825417,-0.05228795,-0.01564781,-0.10502492,0.03897442,-0.06894254,-0.08737733,0.018091923
-0.14442693,0.04018285,0.5306372,-0.11051688,0.06612783,-0.05878566,0.002639357,0.06714076,-0.082824394,0.009657435,0.010423731,-0.14468114,0.033877254,-0.116935946,0.023619784,-0.14411701,-0.07766877,-0.10237537,-0.050840788,-0.0069691837,-0.027403027,0.065813005,-0.07882631,-0.076619506,-0.0805663,-0.025177043,0.0032252811,-0.07148101,-0.15540344,-0.012633038,0.025760764,0.07022701,-0.056569397,-0.1637736,0.03325291,-0.020412352,-0.101553306,0.050064445,-0.038656227,-0.033050478,-0.03301465,-0.06740692,-0.03478171,-0.0062198704,-0.28257883,-0.16021568,-0.014622357,-0.015190582,0.000332674,-0.0057112128,-0.087809,-0.022727262,-0.014007023,-0.016926087,0.06255129,-0.03295069,0.03510923,-0.050622415,0.06624587,0.048924234,0.004461316,0.019292116,0.006329392,-0.10458399,-0.024198664,-0.043974828,0.034503,-0.023241721,0.0116517,-0.007813005,-0.0013281775,0.047944665,-0.019669143,0.01983033,-0.05040358
0.048393052,0.19799949,0.24165873,0.05528128,0.12131219,0.045551736,0.04319542,-0.008111006,0.023413036,0.037478797,-0.08090661,-0.12391274,-0.008348115,0.04438109,-0.0002992267,0.021040186,0.0080927,0.09802352,0.013364712,0.039984524,0.076672114,0.14161445,-0.048678204,0.069029815,0.038382456,0.016177094,0.0026227662,-0.039823722,0.08681926,0.035337485,0.06575001,0.07935517,0.14285794,-0.1109194,-0.009679015,0.0048192325,-0.04206381,0.036207527,0.11266476,0.014119309,0.05019793,0.028410932,-0.026441256,-0.0060263583,-0.014819883,0.05479771,-0.02389976,0.08980425,0.013610296,-0.21928711,0.019960666,-0.03145766,0.016102072,0.004953885,0.08332011,0.05120784,0.04350387,-0.016396644,-0.035457145,0.0021452834,0.017838666,0.03405492,0.09115202,0.062581986,0.036563292,0.1096801,0.027231684,0.060212642,0.038227037,0.055765588,0.07453467,0.025527025,0.02677219,0.06214839,-0.015446281
-0.013729615,-0.039564494,0.22635294,-0.072825484,-0.015070302,-0.040421665,-0.020634227,-0.06666543,-0.0073816963,0.016678512,-0.03836403,0.010886913,0.08566685,-0.05326452,0.08912479,-0.1135067,0.007404357,-0.11803975,-0.035846986,0.0042763925,-0.0001609046,0.079740405,0.02070443,0.12600382,-0.017449284,0.07503763,0.022743424,-0.012567364,-0.051755153,-0.14733437,-0.078684345,-0.057786476,-0.06255585,-0.019947767,0.099415004,0.005005608,-0.0990335,-0.08941162,0.0032643601,-0.026086738,0.017246155,-0.033532932,0.015058197,-0.06941016,-0.18674003,0.0060326485,-0.08573672,0.023839029,0.012688397,0.022675846,-0.101031706,0.0020812042,0.03699538,0.029564727,0.03496438,0.02840693,-0.07980935,-0.064501315,-0.043705374,-0.10849812,0.03607381,-0.11708516,-0.051319584,0.005925476,-0.048899066,-0.049310084,0.020082872,-0.04523153,-0.004533481,-0.08952835,0.031977993,-0.06112139,-0.02637983,0.05612213,-0.023396235
-0.009682164,-0.18660134,-0.10668122,0.041435536,-0.037217222,0.051322658,-0.005814897,0.06449843,-0.28430834,-0.12068145,-0.15844335,-0.10031782,-0.2866689,0.093728,-0.1547015,0.11121663,-0.119175434,0.0035890448,-0.07600347,0.036878332,-0.0829726,-0.049046017,-0.09500973,-0.13488245,-0.14077373,-0.11491954,-0.07585905,-0.19296853,-0.013582349,-0.045721985,0.006348647,-0.119890526,-0.019305632,-0.23736182,-0.12988228,-0.1971942,-0.044688404,0.049722448,-0.24262042,0.00061532593,-0.02818282,-0.07481748,-0.17462496,0.077600315,0.014272913,-0.17433183,-0.029964933,-0.1507843,-0.17244774,-0.048996937,-0.16295001,-0.0933374,-0.14909105,-0.22563452,-0.2491914,-0.0655518,-0.1386709,0.012021708,-0.116897665,0.04910329,0.014153927,0.017841443,-0.16007107,-0.10510737,-0.1858018,0.021898944,-0.07463941,-0.07954006,-0.068634,-0.15728669,-0.23187746,-0.18343255,-0.03495838,-0.16779149,-0.034241654
0.15897034,0.32772318,0.24496791,0.018505633,0.12499203,0.11703747,-0.014774373,0.12355488,0.056122158,0.1425634,0.28917837,0.12025729,0.16851102,0.15226026,0.124483846,0.07703861,0.14270766,0.15277168,0.1084176,-0.07324635,0.17038919,0.05140214,0.13943549,0.13287988,0.093459345,0.16961764,0.081383705,0.08109018,0.18141177,0.10028713,0.14442007,0.15953499,0.04178767,0.07313706,0.088925004,0.017493535,-0.053723197,0.3056229,0.09946435,0.09193589,0.04006008,0.08688792,0.0585585,-0.029582605,0.11440094,0.23627439,0.19657663,0.11533289,0.09842801,0.10123417,0.077915065,0.074542284,0.022101356,0.09541886,0.17373666,0.17014813,0.14754497,0.003505268,0.23287022,0.089712076,0.08600244,0.029750094,0.111635745,0.004591934,0.119604394,0.0012107741,0.23945215,0.15971345,0.03307104,0.13277514,0.10124349,0.15761992,0.08179253,0.098229036,0.12596196
0.10590264,-0.28925645,-0.10993315,-0.025443634,-0.16258396,0.06664053,0.028306633,0.014499966,0.043641854,-0.31187868,-0.112278044,-0.0031835388,-0.19615601,0.03327341,-0.009065694,0.034291815,-0.12163138,-0.0077920854,-0.00865146,0.1053243,-0.00966036,0.009451117,-0.078925036,-0.06488573,0.009581096,0.086339526,0.045789685,-0.16751018,-0.2300977,0.058075167,0.033406273,-0.0065499553,0.012870771,-0.038557895,0.029876012,0.03367032,0.056977317,-0.111952156,0.0035745997,0.04006803,-0.01097712,-0.0017135374,0.041368876,0.040475264,0.28526172,0.08272186,0.056455344,-0.023836901,-0.00023292145,-0.08635737,0.0958196,0.014624637,-0.026657283,-0.028402857,0.055568296,0.0327866,0.06276127,-0.06349756,0.10220097,-0.09023567,0.0048120967,0.16023266,0.06476685,-0.100734,0.014681444,0.00026967068,-0.0882801,-0.1511802,-0.009112834,-0.054389074,-0.01996114,-0.057194646,0.009259136,-0.085112825,0.02257696
0.13236575,0.2962569,0.06187544,0.0016934503,-0.19167817,-0.026839161,0.115998365,-0.041991215,0.116592035,0.1398081,0.09677517,0.09585206,0.13233411,0.052248098,0.047261238,0.032958936,0.020012537,0.14499494,-0.0071710306,0.055300184,0.0635895,-0.02986942,0.09083225,0.037049193,0.0313285,0.19268255,0.005897721,0.08623877,0.05697529,0.035009645,-0.04231697,0.01804484,0.06338999,0.13164115,-0.009100465,0.002831364,-0.070838355,0.11418675,0.026688794,0.021206094,0.057385363,0.061684124,-0.03340996,0.11232257,0.10885261,0.15822363,0.08581139,0.10219409,0.004279471,0.025380235,-0.041760612,0.0896639,0.07005132,0.08032403,-0.10042518,0.0014867112,0.002199629,-0.061726887,-0.054178335,-0.04170401,0.081543945,-0.07653914,-0.028944742,-0.13391891,0.053341083,-0.047255754,0.090797685,0.09637833,-0.01163203,0.099160075,0.04649656,0.03980349,-0.005282946,0.050070092,0.040132575
0.05330242,0.10039903,0.2644694,0.025059173,-0.012528639,-0.03136562,0.1110246,0.04382702,0.02246166,0.10155882,0.019559,0.18125229,0.056100797,0.015721858,0.063135445,0.09525701,0.16961539,0.07650909,-0.0050650095,0.04452694,0.06057746,0.08681275,0.077148184,0.01603882,0.048923988,0.085982606,0.04184149,0.03481065,0.072169,-0.017244644,0.0053217127,0.06041169,0.043677688,0.08972283,0.09195055,0.010383615,0.18614909,0.11666922,0.09777763,0.05526465,0.13059317,-0.025326207,0.058557477,0.14109239,0.37845403,0.08850461,-0.033822577,-0.004082693,0.01801676,0.013946856,0.097464636,0.07890275,0.01078042,0.05854356,-0.031300344,-0.010836551,0.028629279,0.14315213,0.108001135,0.09047674,0.075478196,0.23421714,0.0453327,0.12431614,0.094221145,0.16529438,0.08456279,0.008338477,0.065917864,0.08784972,0.04908555,0.23668224,0.027994728,-0.010545864,0.037775245
